b,Etr,Er1,Er2,Etrp,Er1p,Er2p
1.1131785161665473,1490.452577017948,1121.6018234555938,1720.4966009192747,1494.2504554449729,1209.8783215003493,1628.3515115876314
0.6368668974390035,1562.9367892422763,489.6684594176182,823.5732387102171,1662.1490348630248,187.9654129928591,1025.9732153581185
0.6386037961986684,2730.036317676191,821.240066263379,1774.2529223425176,2374.3650056148244,1347.4246908079285,1603.6525062428575
1.146255846193022,1397.533387687088,2783.1606255299785,1420.6689928150552,1409.3881246303777,2714.090146298595,1477.816400986456
0.27286409367993236,3479.196391977439,1337.765799512597,2369.2702318843544,5560.740664864926,1288.2737147140465,337.1170330624306
0.09362835567826211,3335.798476708933,2660.718033789729,2855.300004261705,1426.7590794790115,3022.1942006496115,4402.7179217099265
0.09628449228143243,3149.700390443634,540.4243375962006,1905.0426040215727,2786.9702882805077,2637.6774288981487,170.40618111708415
0.9415233465820042,5092.369586015751,41.61201814324333,2226.410530066372,4411.168200791975,333.8351347649337,2615.3007051338127
1.293931763176174,1820.2968242539325,2136.057350982257,257.6299513070008,1825.2358778245552,2136.0474280449544,252.63678060043222
0.8563585546960748,3859.948613158618,1235.021054146698,1977.6080438885322,4158.196397796753,2223.33697357481,690.9675647067255
0.06410097310078089,1081.3666855833942,2902.4181738348343,2487.2577709715883,976.5257085572458,2931.280086406374,2563.1388878739726
1.0490552484519777,2126.6310814241633,1054.3112791485253,1338.062532907121,2228.1417359196594,1067.5464362181515,1223.2420662129089
1.3752682177604716,869.6356107294689,274.53031257353234,1538.8418378410238,868.5415781625171,273.5740713666241,1540.8312633430035
0.5432923668546247,5423.4273356474305,1294.6063875434747,212.84232385197635,4275.296547207122,2328.573032549415,326.9068624800862
1.1231306994928734,3605.184570289624,2508.9535804994885,829.9121775626573,3609.2680660244932,2580.1320516085857,754.577303012925
0.864384346683596,2640.8964883744093,2287.187785913885,2125.9969417852344,2660.7658962980418,2013.6055804387922,2379.6277837655452
0.35118155151440344,5992.792140709226,913.1241091449031,1559.2861375264004,4327.48187097964,892.139569604124,3245.4770173125294
1.40162097455875,2594.950433296867,16.453492950062373,411.53543813541745,2594.6964030869167,16.295603036676845,411.88799000275606
1.2472329474460961,5353.102923354033,2108.9474470758305,1665.337579480824,5347.298184015992,2110.9830994477097,1669.041075576783
0.08994688584312505,583.8336792334385,924.2438359211123,1817.12062656399,1549.4874232851419,0.02333243993969014,1775.5822413254027
1.2835616987643927,384.2657533647678,284.1559342405133,31.903130437668235,387.6937010831497,288.8589152663176,23.70698733322022
0.5484408365556169,815.1615543933008,1454.498169260861,244.1847509907664,588.6008308490958,1672.7283377703561,252.4213073076833
0.5629062799652168,5888.632982005368,67.78917563682406,933.563843714716,5721.472383377087,820.1292126999417,348.28185818863034
0.5101693991703699,1149.969348856977,609.7372995756809,1678.6133949205862,888.3957455807218,686.3641898669994,1863.4655813468025
0.14733722540629424,4704.291362603676,2519.288112030713,2973.5341209264575,3156.0356309670974,3013.319896369249,4027.639539741567
1.3749378841941717,4279.882982145013,1507.8953698537214,1116.9463342748024,4279.604420784131,1507.5977022527338,1117.4603156307949
1.2114493622815492,4937.064184607042,1878.8463095162097,1282.013423342401,4952.9896554664865,1887.6880719223966,1257.1797527988667
